zipcode,business_id,Mexican,American (Traditional),Pizza,American (New),Burgers,Italian,Chinese,Salad,Sports Bars,Seafood,Japanese,Barbeque,Mediterranean,Sushi Bars,Asian Fusion,Steakhouses,Greek,Tex-Mex,Thai,Vietnamese,Indian,Middle Eastern,Southern,Latin American,Hawaiian,Korean,French,Caribbean,Pakistani,Ramen,New Mexican Cuisine,Modern European,Spanish,African,Cantonese,Persian/Iranian,Filipino,Cuban,Mongolian,Lebanese,Polish,Taiwanese,German,Turkish,Ethiopian,Brazilian,Afghan,zipcode,total_pop,occupied_housing_units,white_pop,afam_pop,amindian_pop,asian_pop,hawaiian_pop,other_race,male,female,median_income,median_age,under_18,above_18,walkscore,ffall,stars,review_count,ffall_category,CuisineCombined
85015,BvrG8XMpTtlJYWhOCbnpaQ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85015,37644,13420,22310,3153,1893,1962,113,6497,19013,18631,30661,30.5,11365,26089,53,497,4,166,3,24
85021,sVv9E7PrAMPD9zjSHj21XA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85021,37743,15001,24772,2617,1748,1408,70,5722,18978,18765,37595,33.1,9712,27481,51,372,4.5,95,3,1
85018,lnJlOuHGNRoN2zW_a6Vb7g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,480,4,192,3,1
85018,Kp729o1Pqeoc1oNS31wBJA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,97,4,93,1,1
85016,9d7N-I00hu-VkXFry4Da-g,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,366,3.5,105,3,9
85004,XuxKpCqnjpW_VPxSho4djQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,8,1.5,7,0,1
85016,pOJMqoyWtOVxtjB_dakVzw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,4,3.5,5,0,1
85013,fWYHQRQq53Pr2aHNyde5HQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85013,19314,9168,14167,1348,768,607,37,1728,9859,9455,50182,38.9,3718,15358,62,1,5,5,0,28
85040,g-aAe8SqZlZTnN3oA8mNlw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85040,29352,8666,10315,6054,732,439,153,10354,14881,14471,32133,27.5,10096,19186,44,148,2,33,2,1
85013,tCkd8eAx2mR0oioQcqkxPw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85013,19314,9168,14167,1348,768,607,37,1728,9859,9455,50182,38.9,3718,15358,62,353,4,195,3,19
85018,ukCTLs6T8LY1eUBXiAlmCg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,1747,4.5,851,5,26
85004,JqMjfqxTffrHMabizYbVPA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,32,2.5,49,1,1
85004,b2E_ahQNhMBu7soQIG2Gow,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,206,4,60,2,4
85018,NNi2hh7l5-fhjM3sF-ykxA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,168,4.5,21,2,5
85012,OgJ0KxwJcJ9R5bUK0ixCbg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85012,6390,3139,5013,364,185,168,5,464,3338,3052,55542,41.9,1014,5113,66,11500,4.5,1923,5,4
85032,fbLYRHIZAt3q839whhaBUg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,1329,3.5,296,5,9
85032,3K9u2FpHG9b7tWogqyEyWQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,68,4,109,1,36
85004,5U4u8I0nSbHrL5eagLvktA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,12,3.5,7,0,3
85050,0PMKMyfX1j7Nc4esk1RaMg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85050,25736,10198,22740,458,105,1266,14,520,12307,13429,82529,37.6,6602,19024,22,1237,3.5,265,5,9
85004,irYAkavSVtIEyGOsHK-yPw,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,156,3.5,48,2,12
85035,CUn59grUqyROxhSyfjjhHw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85035,47486,12592,20665,2739,1087,429,67,20614,23606,23880,34636,24.5,17749,29729,41,39,2.5,12,1,1
85040,XVhI4DbI7mbpySm_jTS18A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85040,29352,8666,10315,6054,732,439,153,10354,14881,14471,32133,27.5,10096,19186,44,5,4,6,0,1
85013,KBP7x08WfD__BUoE4kY0lg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85013,19314,9168,14167,1348,768,607,37,1728,9859,9455,50182,38.9,3718,15358,62,811,3.5,172,4,1
85051,FVgHb9w4pnkRBV5bZYJaZA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375,14174,25849,2608,1256,1545,97,7371,20242,20133,38864,32.9,11299,28912,50,61,3,52,1,1
85004,JuMtRdolJCRXZDvA-1Thwg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,36,3.5,15,1,23
85027,aNoJLiE3RGalv0WZU3jpZA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140,15117,29276,1124,549,2271,90,2639,18850,18290,50427,32.8,8594,28479,26,93,4.5,65,1,36
85028,MohKYQNpUVYFAeTkOwvUrg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85028,19157,8143,17627,242,124,402,16,338,9283,9874,90381,46.9,3643,15458,35,55,4,43,1,8
85004,E9IPxXY6pS2gTW2FBkAJmg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,2365,3.5,699,5,4
85014,jaDTCxAGbK3N9XmO5gvhig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782,11766,16713,1597,1477,499,34,3476,12685,12097,43682,36.2,5299,19202,60,12,4,21,0,22
85018,1F4T9e6bRFwL11wnNxW4Ng,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,120,2,31,2,7
85007,9sTVmRoNEp5qbKkrdzEW8w,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85007,14040,4811,7374,1880,440,313,17,3479,7490,6550,27557,35,3652,8906,60,1,2.5,3,0,3
85004,9Cq_NVvWZOEAzmE7tqJgmg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,1270,4.5,414,5,4
85016,3oTVApC-eUzpGjrOVxIr5g,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,1880,3.5,372,5,16
85040,CtgkC2uKfncBLlCPBeUKvw,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85040,29352,8666,10315,6054,732,439,153,10354,14881,14471,32133,27.5,10096,19186,44,27,3,32,0,11
85004,bxPa15MkcQ8A1JtN0_dOIQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,2,2,4,0,1
85006,ZZegUx6pEhjglihlOgyGiA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85006,25742,8565,13463,1305,751,266,35,8935,13315,12427,29903,29.3,8003,17095,64,82,4.5,79,1,45
85016,PZv-i2kxrueX1uK2qaM5tw,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896,15969,24248,1625,1265,989,36,4491,16976,16920,51245,37.5,6915,26737,57,359,3,57,3,11
85035,YZeUH6zYS0dq5QHLYZhUnQ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85035,47486,12592,20665,2739,1087,429,67,20614,23606,23880,34636,24.5,17749,29729,41,235,2,87,2,11
85027,Rqf6LuH8i0Y8UaSgEzsQTg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140,15117,29276,1124,549,2271,90,2639,18850,18290,50427,32.8,8594,28479,26,30,2,20,1,1
85004,axZSFXdaJ0KE5auPwBllRQ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,625,2.5,166,4,8
85018,jWxM8FeoW2f4w5mD-z_8kw,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,37,4,15,1,4
85004,aEtbXqbkf2BnwEVWQ2yjUw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,165,4,150,2,1
85029,3SLDrXzPmKF0iCY8WriLsA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85029,43233,16370,31121,2082,1096,1086,84,6160,21328,21905,42224,33.2,11210,31624,41,255,3,213,2,3
85028,nVGPxMooxSiaSH_wHvcRbw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85028,19157,8143,17627,242,124,402,16,338,9283,9874,90381,46.9,3643,15458,35,95,2.5,20,1,19
85018,8g5wu4oJx54wpsvdDIas4Q,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,2,4,6,0,8
85023,0_Yc6blfiI9A6Q8bKjYLSQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85023,31274,12451,23674,1211,507,1051,58,3705,15535,15739,51483,34.8,7731,23472,36,67,3,14,1,19
85018,YtUaJkgKc1pucwdSq_DQeQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,1086,3.5,390,5,19
85032,kplbTXzOaUJqP2BwanoYjw,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,38,4.5,38,1,9
85018,58ZoYIdM9trgdQgXLwszqw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,41,2.5,25,1,5
85015,fJmg_GwsLMXXS26zKTITiQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85015,37644,13420,22310,3153,1893,1962,113,6497,19013,18631,30661,30.5,11365,26089,53,26,3,10,0,1
85004,FcvWRrwhjIqktji6iLpaUA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,359,3,73,3,13
85040,kzuQsq0KPWLeKFtnLXXyHg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85040,29352,8666,10315,6054,732,439,153,10354,14881,14471,32133,27.5,10096,19186,44,163,4,56,2,7
85043,WO4tA4U3XNYSxxrkJ6W9hQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85043,30560,8240,14633,2844,648,672,35,10539,15068,15492,43895,25.7,11558,19001,21,48,2.5,7,1,5
85032,aRRV_ZbRiD65SIi7vAY-iA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,1,1,3,0,50
85032,XbHi0EQ7hckNV2K_6jutrA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485,25991,51453,1821,846,1809,118,7502,32618,32867,48608,35.2,15539,49191,48,7,3,15,0,8
85013,BVYvfJiVcQTl9B311z518w,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85013,19314,9168,14167,1348,768,607,37,1728,9859,9455,50182,38.9,3718,15358,62,110,3.5,29,2,3
85004,LAiBt7LobYM_0_EQrSvK4A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,838,4,182,4,4
85054,ZF6jtYU3t6Srs3GBtabh_A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85054,5384,2967,4636,173,34,293,5,104,2663,2721,76413,35.2,738,4633,14,99,4,27,1,30
85017,lQAGjzAA_D5d3i93xndl9w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85017,38872,11339,19429,2603,1156,1982,76,12009,19945,18927,27864,26.9,13678,24583,52,34,2.5,16,1,1
85004,he8OUqiuKynwGUzT3ZhOLg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,77,4,60,1,2
85014,ayaDm0WPZB0g0PYbGFkrzA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782,11766,16713,1597,1477,499,34,3476,12685,12097,43682,36.2,5299,19202,60,136,3.5,187,2,1
85008,BOoEeUitM6gn9t_t8TY3Aw,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85008,56145,19676,30274,5360,2249,894,141,14909,29146,26999,34677,27.5,17187,38019,51,208,4,74,2,11
85013,AqKWtFTREQ_PFSYiIWnBgw,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85013,19314,9168,14167,1348,768,607,37,1728,9859,9455,50182,38.9,3718,15358,62,53,2,33,1,25
85013,Ag1S9ttGzV0oikz80pRPbA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85013,19314,9168,14167,1348,768,607,37,1728,9859,9455,50182,38.9,3718,15358,62,97,4.5,80,1,35
85004,_JZ7hXqOZ_MngjPWFgER0w,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,1570,4,357,5,14
85044,BNLFEPZTyhNObVzXsTT0iw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85044,37993,16978,29788,2490,857,1890,78,1499,18647,19346,70860,37.9,7969,29958,36,25,3,17,0,3
85028,h_hg33vb0OsWsE6T1SHAgw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85028,19157,8143,17627,242,124,402,16,338,9283,9874,90381,46.9,3643,15458,35,58,3,24,1,10
85004,-BxWyEIQ6wypT-37MzZizQ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,1906,4,381,5,4
85035,m3tNor-GTl-aAST5AmEqYA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85035,47486,12592,20665,2739,1087,429,67,20614,23606,23880,34636,24.5,17749,29729,41,176,2.5,101,2,56
85048,nQVPgOqVrNIWhY3F5kS79g,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85048,33449,12613,27017,1548,356,2333,68,900,16411,17038,98382,39.1,8940,24475,43.12195122,61,4,24,1,7
85018,NUT7tou1Uvjh0GB4I41Qig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065,16763,29523,1194,741,721,44,2739,17821,18244,56653,40.2,7651,28347,52,1162,3.5,364,5,19
85020,BQHbrLQVB6l1GqX93JIQ2w,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85020,32850,15114,25739,1197,677,697,42,3480,16163,16687,48257,41.2,6686,25754,52,723,2.5,103,4,8
85004,_DPJ_PHJnXsuhYhsgBA0Xw,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,1828,4,824,5,31
85035,rLX33sjOL3n4g_VqLpJZWA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85035,47486,12592,20665,2739,1087,429,67,20614,23606,23880,34636,24.5,17749,29729,41,106,2.5,17,2,1
85014,OZqAZkjhV_nyHsbnKaD1WQ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782,11766,16713,1597,1477,499,34,3476,12685,12097,43682,36.2,5299,19202,60,287,4,178,2,16
85004,y71Xmo4Bs5QLNv_6zFl98A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,26,3,6,0,2
85004,wik8LiLFITAiJMuI4mSTAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965,2195,3265,432,201,132,6,740,2646,2319,34595,30.8,538,3258,78,3,3.5,39,0,15
