,zipcode,business_id,Mexican,American (Traditional),Pizza,American (New),Burgers,Italian,Chinese,Salad,Sports Bars,Seafood,Japanese,Barbeque,Mediterranean,Sushi Bars,Asian Fusion,Steakhouses,Greek,Tex-Mex,Thai,Vietnamese,Indian,Middle Eastern,Southern,Latin American,Hawaiian,Korean,French,Caribbean,Pakistani,Ramen,New Mexican Cuisine,Modern European,Spanish,African,Cantonese,Persian/Iranian,Filipino,Cuban,Mongolian,Lebanese,Polish,Taiwanese,German,Turkish,Ethiopian,Brazilian,Afghan,zipcode,total_pop,occupied_housing_units,white_pop,afam_pop,amindian_pop,hawaiian_pop,other_race,male,female,median_income,median_age,under_18,above_18,PCT0050002,PCT0050003,PCT0050004,PCT0050005,PCT0050006,PCT0050007,PCT0050008,PCT0050009,PCT0050010,PCT0050011,PCT0050012,PCT0050013,PCT0050014,PCT0050015,PCT0050016,PCT0050017,PCT0050018,PCT0050019,PCT0050020,walkscore
8213,85286,Lsy_RA1xk9qHFLzLNWKBww,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85286,38930.0,13395.0,28488.0,1782.0,361.0,72.0,1988.0,19179.0,19751.0,95931.0,33.9,11948.0,26914.0,1456.0,44.0,0.0,6.0,46.0,1110.0,606.0,1.0,16.0,82.0,404.0,38.0,2.0,9.0,127.0,2.0,60.0,38.0,620.0,43.1219512195122
8214,85004,EwqExeH9wkG3NaUHV-OtBQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965.0,2195.0,3265.0,432.0,201.0,6.0,740.0,2646.0,2319.0,34595.0,30.8,538.0,3258.0,43.0,0.0,0.0,0.0,1.0,16.0,21.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,78.0
8215,85251,RRtjC-KUE9vSbD09r6is2A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85251,34390.0,17860.0,29127.0,944.0,559.0,56.0,1886.0,16980.0,17410.0,52453.0,37.4,5203.0,28996.0,187.0,7.0,0.0,2.0,1.0,158.0,117.0,0.0,1.0,52.0,88.0,5.0,1.0,1.0,18.0,7.0,1.0,17.0,40.0,43.1219512195122
8216,85251,6aImh7Tu2RS90AxCg3W3YA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85251,34390.0,17860.0,29127.0,944.0,559.0,56.0,1886.0,16980.0,17410.0,52453.0,37.4,5203.0,28996.0,187.0,7.0,0.0,2.0,1.0,158.0,117.0,0.0,1.0,52.0,88.0,5.0,1.0,1.0,18.0,7.0,1.0,17.0,40.0,43.1219512195122
8217,85020,BQHbrLQVB6l1GqX93JIQ2w,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85020,32850.0,15114.0,25739.0,1197.0,677.0,42.0,3480.0,16163.0,16687.0,48257.0,41.2,6686.0,25754.0,166.0,0.0,0.0,6.0,7.0,145.0,134.0,0.0,1.0,63.0,44.0,10.0,1.0,0.0,2.0,8.0,2.0,7.0,58.0,52.0
8218,85004,_DPJ_PHJnXsuhYhsgBA0Xw,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965.0,2195.0,3265.0,432.0,201.0,6.0,740.0,2646.0,2319.0,34595.0,30.8,538.0,3258.0,43.0,0.0,0.0,0.0,1.0,16.0,21.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,78.0
8219,85035,rLX33sjOL3n4g_VqLpJZWA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85035,47486.0,12592.0,20665.0,2739.0,1087.0,67.0,20614.0,23606.0,23880.0,34636.0,24.5,17749.0,29729.0,40.0,0.0,0.0,37.0,1.0,82.0,105.0,3.0,2.0,15.0,30.0,5.0,3.0,0.0,4.0,0.0,0.0,4.0,75.0,41.0
8220,85254,or4UVDjXEEjze3wNPjoAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85254,45801.0,18478.0,40957.0,649.0,241.0,34.0,679.0,22432.0,23369.0,87580.0,43.4,9833.0,35426.0,1275.0,1.0,0.0,10.0,0.0,325.0,252.0,0.0,6.0,83.0,117.0,2.0,2.0,1.0,40.0,3.0,40.0,22.0,76.0,34.0
8221,85014,OZqAZkjhV_nyHsbnKaD1WQ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85014,24782.0,11766.0,16713.0,1597.0,1477.0,34.0,3476.0,12685.0,12097.0,43682.0,36.2,5299.0,19202.0,100.0,1.0,0.0,28.0,2.0,78.0,106.0,0.0,5.0,40.0,33.0,4.0,1.0,0.0,7.0,4.0,3.0,12.0,51.0,60.0
8222,85004,y71Xmo4Bs5QLNv_6zFl98A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965.0,2195.0,3265.0,432.0,201.0,6.0,740.0,2646.0,2319.0,34595.0,30.8,538.0,3258.0,43.0,0.0,0.0,0.0,1.0,16.0,21.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,78.0
8223,85004,wik8LiLFITAiJMuI4mSTAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965.0,2195.0,3265.0,432.0,201.0,6.0,740.0,2646.0,2319.0,34595.0,30.8,538.0,3258.0,43.0,0.0,0.0,0.0,1.0,16.0,21.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,78.0
8224,85253,5Um7y3o6RQUjKG9dfUXRBw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85253,17047.0,6935.0,15671.0,183.0,37.0,11.0,147.0,8347.0,8700.0,129375.0,50.2,3566.0,13405.0,284.0,0.0,0.0,0.0,0.0,166.0,46.0,0.0,3.0,25.0,56.0,0.0,0.0,0.0,32.0,12.0,7.0,6.0,26.0,43.1219512195122
8225,85004,GKg7N9i7djbigZ5fDj2DXw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965.0,2195.0,3265.0,432.0,201.0,6.0,740.0,2646.0,2319.0,34595.0,30.8,538.0,3258.0,43.0,0.0,0.0,0.0,1.0,16.0,21.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,78.0
8226,85308,Qjk0BHgRBslKxV0vxozXAg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85308,63876.0,24405.0,54651.0,1581.0,501.0,100.0,2195.0,31263.0,32613.0,70309.0,38.7,14701.0,48491.0,949.0,8.0,3.0,3.0,31.0,503.0,396.0,0.0,12.0,113.0,379.0,18.0,1.0,13.0,69.0,4.0,28.0,28.0,338.0,43.1219512195122
8227,85027,yy27y9vFs2-W7jigzAky0g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140.0,15117.0,29276.0,1124.0,549.0,90.0,2639.0,18850.0,18290.0,50427.0,32.8,8594.0,28479.0,1340.0,0.0,0.0,3.0,0.0,430.0,201.0,0.0,9.0,39.0,47.0,13.0,2.0,3.0,11.0,0.0,2.0,10.0,107.0,26.0
8228,85251,aqONNC5onqX6EqHHUO1CJA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85251,34390.0,17860.0,29127.0,944.0,559.0,56.0,1886.0,16980.0,17410.0,52453.0,37.4,5203.0,28996.0,187.0,7.0,0.0,2.0,1.0,158.0,117.0,0.0,1.0,52.0,88.0,5.0,1.0,1.0,18.0,7.0,1.0,17.0,40.0,43.1219512195122
8229,85043,o53qYN7co-1hu5LgZmsP4w,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85043,30560.0,8240.0,14633.0,2844.0,648.0,35.0,10539.0,15068.0,15492.0,43895.0,25.7,11558.0,19001.0,100.0,13.0,6.0,0.0,40.0,53.0,183.0,1.0,2.0,11.0,15.0,34.0,0.0,0.0,11.0,0.0,1.0,14.0,141.0,21.0
8230,85004,-FWhwGTP9YsV_5ONgdQ4hg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965.0,2195.0,3265.0,432.0,201.0,6.0,740.0,2646.0,2319.0,34595.0,30.8,538.0,3258.0,43.0,0.0,0.0,0.0,1.0,16.0,21.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,78.0
8231,85281,HFyMS_9yLaYN7GIcXzcboA,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85281,57348.0,22071.0,39671.0,3148.0,1739.0,170.0,6243.0,31214.0,26134.0,31921.0,23.5,7139.0,40763.0,1238.0,40.0,0.0,9.0,45.0,1216.0,268.0,0.0,38.0,141.0,333.0,26.0,9.0,18.0,48.0,19.0,140.0,41.0,254.0,43.1219512195122
8232,85202,iBvF9Oy9UdOrXvTlxNHyqw,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85202,37275.0,15628.0,25419.0,2442.0,1865.0,231.0,4514.0,18547.0,18728.0,44702.0,31.5,8449.0,28752.0,148.0,9.0,0.0,3.0,40.0,245.0,216.0,1.0,15.0,46.0,134.0,8.0,1.0,4.0,26.0,7.0,13.0,42.0,214.0,43.1219512195122
8233,85016,ZVtjS8Hvq2a6SxHxlehPGg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,341.0,3.0,0.0,13.0,2.0,153.0,192.0,0.0,3.0,47.0,58.0,3.0,1.0,9.0,17.0,3.0,7.0,12.0,84.0,57.0
8234,85016,s6oqSa91yXeKXe5yMpV7dQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,341.0,3.0,0.0,13.0,2.0,153.0,192.0,0.0,3.0,47.0,58.0,3.0,1.0,9.0,17.0,3.0,7.0,12.0,84.0,57.0
8235,85205,GPJAacvrxZpbJvJiYvWitQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85205,39858.0,17271.0,34763.0,953.0,434.0,86.0,1978.0,18763.0,21095.0,46055.0,47.8,7972.0,31542.0,80.0,4.0,0.0,11.0,6.0,73.0,191.0,0.0,5.0,44.0,42.0,0.0,3.0,0.0,7.0,0.0,3.0,17.0,40.0,43.1219512195122
8236,85281,nSTDc9_ETRO9mZwvc-WY9w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85281,57348.0,22071.0,39671.0,3148.0,1739.0,170.0,6243.0,31214.0,26134.0,31921.0,23.5,7139.0,40763.0,1238.0,40.0,0.0,9.0,45.0,1216.0,268.0,0.0,38.0,141.0,333.0,26.0,9.0,18.0,48.0,19.0,140.0,41.0,254.0,43.1219512195122
8237,85281,QJfnq_F3qb3raMCZa48_3A,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85281,57348.0,22071.0,39671.0,3148.0,1739.0,170.0,6243.0,31214.0,26134.0,31921.0,23.5,7139.0,40763.0,1238.0,40.0,0.0,9.0,45.0,1216.0,268.0,0.0,38.0,141.0,333.0,26.0,9.0,18.0,48.0,19.0,140.0,41.0,254.0,43.1219512195122
8238,85202,wyMu0pbOTpZZ297fwIrEEQ,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85202,37275.0,15628.0,25419.0,2442.0,1865.0,231.0,4514.0,18547.0,18728.0,44702.0,31.5,8449.0,28752.0,148.0,9.0,0.0,3.0,40.0,245.0,216.0,1.0,15.0,46.0,134.0,8.0,1.0,4.0,26.0,7.0,13.0,42.0,214.0,43.1219512195122
8239,85027,6VZ4T_BnTl8swN-g06ZVYg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140.0,15117.0,29276.0,1124.0,549.0,90.0,2639.0,18850.0,18290.0,50427.0,32.8,8594.0,28479.0,1340.0,0.0,0.0,3.0,0.0,430.0,201.0,0.0,9.0,39.0,47.0,13.0,2.0,3.0,11.0,0.0,2.0,10.0,107.0,26.0
8240,85012,JcsZvx-4yovFgCXOfd6KMg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85012,6390.0,3139.0,5013.0,364.0,185.0,5.0,464.0,3338.0,3052.0,55542.0,41.9,1014.0,5113.0,44.0,8.0,0.0,0.0,0.0,43.0,20.0,0.0,0.0,8.0,19.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,12.0,66.0
8241,85051,jCY_nUGmElQsERJsovVEDQ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375.0,14174.0,25849.0,2608.0,1256.0,97.0,7371.0,20242.0,20133.0,38864.0,32.9,11299.0,28912.0,86.0,2.0,23.0,406.0,2.0,133.0,226.0,0.0,4.0,52.0,34.0,18.0,0.0,2.0,11.0,0.0,0.0,39.0,434.0,50.0
8242,85004,-dgUbX_lFqklJuf29A7piQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965.0,2195.0,3265.0,432.0,201.0,6.0,740.0,2646.0,2319.0,34595.0,30.8,538.0,3258.0,43.0,0.0,0.0,0.0,1.0,16.0,21.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,78.0
8243,85004,i7ip9OtxN8J9lUSjbS2Dlg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965.0,2195.0,3265.0,432.0,201.0,6.0,740.0,2646.0,2319.0,34595.0,30.8,538.0,3258.0,43.0,0.0,0.0,0.0,1.0,16.0,21.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,78.0
8244,85053,6nRbHreAZzP_RDqUyD1FPg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85053,28480.0,10854.0,22679.0,1214.0,481.0,46.0,2445.0,14379.0,14101.0,47387.0,35.0,6983.0,21355.0,47.0,0.0,0.0,0.0,9.0,102.0,142.0,0.0,4.0,28.0,28.0,17.0,1.0,5.0,2.0,0.0,1.0,10.0,166.0,46.0
8245,85254,Eb97gjJ6mkcx7Y-tFObjEw,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85254,45801.0,18478.0,40957.0,649.0,241.0,34.0,679.0,22432.0,23369.0,87580.0,43.4,9833.0,35426.0,1275.0,1.0,0.0,10.0,0.0,325.0,252.0,0.0,6.0,83.0,117.0,2.0,2.0,1.0,40.0,3.0,40.0,22.0,76.0,34.0
8246,85254,G4LzA_UqrzcZ5gAyWWP2sw,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85254,45801.0,18478.0,40957.0,649.0,241.0,34.0,679.0,22432.0,23369.0,87580.0,43.4,9833.0,35426.0,1275.0,1.0,0.0,10.0,0.0,325.0,252.0,0.0,6.0,83.0,117.0,2.0,2.0,1.0,40.0,3.0,40.0,22.0,76.0,34.0
8247,85053,1_XieTGcu829D7eN_cHiow,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85053,28480.0,10854.0,22679.0,1214.0,481.0,46.0,2445.0,14379.0,14101.0,47387.0,35.0,6983.0,21355.0,47.0,0.0,0.0,0.0,9.0,102.0,142.0,0.0,4.0,28.0,28.0,17.0,1.0,5.0,2.0,0.0,1.0,10.0,166.0,46.0
8248,85207,tL35ZW613PCPqGLbBuIlEQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85207,44744.0,16738.0,39224.0,845.0,406.0,54.0,2259.0,21919.0,22825.0,65627.0,40.5,11460.0,33112.0,85.0,0.0,0.0,0.0,6.0,123.0,256.0,0.0,7.0,50.0,97.0,12.0,1.0,0.0,9.0,0.0,1.0,9.0,70.0,43.1219512195122
8249,85027,-zRDLAmg2h9uKpNY0OYdVQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140.0,15117.0,29276.0,1124.0,549.0,90.0,2639.0,18850.0,18290.0,50427.0,32.8,8594.0,28479.0,1340.0,0.0,0.0,3.0,0.0,430.0,201.0,0.0,9.0,39.0,47.0,13.0,2.0,3.0,11.0,0.0,2.0,10.0,107.0,26.0
8250,85051,sJ7Z2pgCtm6Uz0ddFAiLlw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375.0,14174.0,25849.0,2608.0,1256.0,97.0,7371.0,20242.0,20133.0,38864.0,32.9,11299.0,28912.0,86.0,2.0,23.0,406.0,2.0,133.0,226.0,0.0,4.0,52.0,34.0,18.0,0.0,2.0,11.0,0.0,0.0,39.0,434.0,50.0
8251,85331,5eNMMKB66grSjG3VBj0G-Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85331,26960.0,10504.0,25266.0,194.0,108.0,12.0,421.0,13180.0,13780.0,97195.0,44.4,6458.0,20483.0,72.0,0.0,0.0,0.0,9.0,101.0,83.0,0.0,3.0,41.0,54.0,3.0,0.0,0.0,7.0,5.0,4.0,13.0,39.0,43.1219512195122
8252,85018,2DUdvdQE8FOxCHHp59HHzw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065.0,16763.0,29523.0,1194.0,741.0,44.0,2739.0,17821.0,18244.0,56653.0,40.2,7651.0,28347.0,149.0,1.0,0.0,2.0,5.0,222.0,108.0,1.0,7.0,45.0,72.0,2.0,0.0,1.0,8.0,0.0,9.0,13.0,42.0,52.0
8253,85050,l8tSrCIwIyRMBHUiZ9By4A,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85050,25736.0,10198.0,22740.0,458.0,105.0,14.0,520.0,12307.0,13429.0,82529.0,37.6,6602.0,19024.0,550.0,0.0,0.0,1.0,2.0,284.0,168.0,0.0,0.0,38.0,79.0,0.0,1.0,0.0,29.0,2.0,13.0,9.0,37.0,22.0
8254,85251,RTegy5CUBpMK65pr8UeDgA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85251,34390.0,17860.0,29127.0,944.0,559.0,56.0,1886.0,16980.0,17410.0,52453.0,37.4,5203.0,28996.0,187.0,7.0,0.0,2.0,1.0,158.0,117.0,0.0,1.0,52.0,88.0,5.0,1.0,1.0,18.0,7.0,1.0,17.0,40.0,43.1219512195122
8255,85308,HumV0E5AE0MmyusDpd0b7w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85308,63876.0,24405.0,54651.0,1581.0,501.0,100.0,2195.0,31263.0,32613.0,70309.0,38.7,14701.0,48491.0,949.0,8.0,3.0,3.0,31.0,503.0,396.0,0.0,12.0,113.0,379.0,18.0,1.0,13.0,69.0,4.0,28.0,28.0,338.0,43.1219512195122
8256,85308,_YerZzosnwAs6R6p1FNkUQ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85308,63876.0,24405.0,54651.0,1581.0,501.0,100.0,2195.0,31263.0,32613.0,70309.0,38.7,14701.0,48491.0,949.0,8.0,3.0,3.0,31.0,503.0,396.0,0.0,12.0,113.0,379.0,18.0,1.0,13.0,69.0,4.0,28.0,28.0,338.0,43.1219512195122
8257,85004,I1dZ6e1G4757Ll5CeE3Wdw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965.0,2195.0,3265.0,432.0,201.0,6.0,740.0,2646.0,2319.0,34595.0,30.8,538.0,3258.0,43.0,0.0,0.0,0.0,1.0,16.0,21.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,78.0
8258,85004,Lv2V5KqRlCl7_S6LKWkGlg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965.0,2195.0,3265.0,432.0,201.0,6.0,740.0,2646.0,2319.0,34595.0,30.8,538.0,3258.0,43.0,0.0,0.0,0.0,1.0,16.0,21.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,78.0
8259,85335,k8BThB11SS-DQDTl--kG8Q,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85335,31787.0,9414.0,19346.0,2090.0,451.0,88.0,7719.0,15757.0,16030.0,49504.0,28.1,11275.0,20499.0,65.0,0.0,0.0,0.0,15.0,48.0,220.0,0.0,6.0,15.0,25.0,14.0,0.0,0.0,5.0,0.0,1.0,19.0,47.0,43.1219512195122
8260,85018,lEgKurgXzZaMpExXtvBY7w,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065.0,16763.0,29523.0,1194.0,741.0,44.0,2739.0,17821.0,18244.0,56653.0,40.2,7651.0,28347.0,149.0,1.0,0.0,2.0,5.0,222.0,108.0,1.0,7.0,45.0,72.0,2.0,0.0,1.0,8.0,0.0,9.0,13.0,42.0,52.0
8261,85374,7GdKkZR23wZhvqgfkoKpdQ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85374,47146.0,20386.0,39299.0,1876.0,267.0,68.0,3575.0,22311.0,24835.0,49515.0,50.5,9182.0,37828.0,76.0,0.0,0.0,0.0,7.0,76.0,237.0,5.0,3.0,58.0,89.0,13.0,0.0,3.0,6.0,0.0,6.0,13.0,59.0,43.1219512195122
8262,85209,Y7gp8KjfxuH7mlsSj9ewQw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85209,37377.0,15044.0,31847.0,1044.0,332.0,96.0,1942.0,17927.0,19450.0,57731.0,40.7,8800.0,28542.0,150.0,22.0,0.0,0.0,36.0,98.0,298.0,0.0,8.0,53.0,46.0,3.0,1.0,5.0,2.0,1.0,0.0,9.0,201.0,43.1219512195122
