,zipcode,business_id,Mexican,American (Traditional),Pizza,American (New),Burgers,Italian,Chinese,Salad,Sports Bars,Seafood,Japanese,Barbeque,Mediterranean,Sushi Bars,Asian Fusion,Steakhouses,Greek,Tex-Mex,Thai,Vietnamese,Indian,Middle Eastern,Southern,Latin American,Hawaiian,Korean,French,Caribbean,Pakistani,Ramen,New Mexican Cuisine,Modern European,Spanish,African,Cantonese,Persian/Iranian,Filipino,Cuban,Mongolian,Lebanese,Polish,Taiwanese,German,Turkish,Ethiopian,Brazilian,Afghan,zipcode,total_pop,occupied_housing_units,white_pop,afam_pop,amindian_pop,asian_pop,hawaiian_pop,other_race,male,female,median_income,median_age,under_18,above_18,walkscore
3287,85041,HWyXgSBj8WL-SbnSi5mlNg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85041,54947.0,15395.0,25122.0,7831.0,1333.0,1501.0,111.0,16570.0,27099.0,27848.0,47199.0,28.0,18853.0,36072.0,38.0
3288,85016,7jl9EJQCGBiTyXTDXMsRIw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
3289,85016,A4zKbHT1udV4gcd37HEuZQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
3290,85053,-hq09PjRpGcx4XXhrqh5xw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85053,28480.0,10854.0,22679.0,1214.0,481.0,617.0,46.0,2445.0,14379.0,14101.0,47387.0,35.0,6983.0,21355.0,46.0
3291,85040,DkaPGavPjjw9DWUmrZ19IQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85040,29352.0,8666.0,10315.0,6054.0,732.0,439.0,153.0,10354.0,14881.0,14471.0,32133.0,27.5,10096.0,19186.0,44.0
3292,85023,ZB6Tvc8rhTbWvniKRpe9Fg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85023,31274.0,12451.0,23674.0,1211.0,507.0,1051.0,58.0,3705.0,15535.0,15739.0,51483.0,34.8,7731.0,23472.0,36.0
3293,85016,U1g7IHZcnRmOc2m3mvWNig,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
3294,85029,1PnhX9SNMX71LPFD7-IqXg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85029,43233.0,16370.0,31121.0,2082.0,1096.0,1086.0,84.0,6160.0,21328.0,21905.0,42224.0,33.2,11210.0,31624.0,41.0
3295,85016,3sOS8wKatd_Uoa9VEJHhrw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
3296,85016,_likkCtISrdc6OnUO6wpCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
3297,85050,lO45Mq7hCm8ci-dg6h6-hg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85050,25736.0,10198.0,22740.0,458.0,105.0,1266.0,14.0,520.0,12307.0,13429.0,82529.0,37.6,6602.0,19024.0,22.0
3298,85006,GVkTLK1rnASfW7ia7YgdKw,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85006,25742.0,8565.0,13463.0,1305.0,751.0,266.0,35.0,8935.0,13315.0,12427.0,29903.0,29.3,8003.0,17095.0,64.0
3299,85054,bFFqpUl8Ix7CYPem9CxpFg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85054,5384.0,2967.0,4636.0,173.0,34.0,293.0,5.0,104.0,2663.0,2721.0,76413.0,35.2,738.0,4633.0,14.0
3300,85018,pRXgWOIiQPEbosMrylsdLA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065.0,16763.0,29523.0,1194.0,741.0,721.0,44.0,2739.0,17821.0,18244.0,56653.0,40.2,7651.0,28347.0,52.0
3301,85042,nCIcVDlT2K5TBRFkAUlhDA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85042,40962.0,13247.0,19377.0,7076.0,1055.0,974.0,102.0,10711.0,20390.0,20572.0,46676.0,30.8,12063.0,28422.0,35.0
3302,85048,ZNfmAHWxq6BddtPGgEgKIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85048,33449.0,12613.0,27017.0,1548.0,356.0,2333.0,68.0,900.0,16411.0,17038.0,98382.0,39.1,8940.0,24475.0,43.1219512195122
3303,85050,F32DomX99ciCXRoxJ6poyw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85050,25736.0,10198.0,22740.0,458.0,105.0,1266.0,14.0,520.0,12307.0,13429.0,82529.0,37.6,6602.0,19024.0,22.0
3304,85024,F5YzrBnOUDpgJkp9BK8cmQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85024,22898.0,9452.0,19856.0,554.0,187.0,813.0,52.0,704.0,11107.0,11791.0,68557.0,34.7,5438.0,17437.0,22.0
3305,85023,8oVyhkGvcFd_pXwvxOzOxQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85023,31274.0,12451.0,23674.0,1211.0,507.0,1051.0,58.0,3705.0,15535.0,15739.0,51483.0,34.8,7731.0,23472.0,36.0
3306,85023,C2OrJwFnulmIRYuqvzBKdg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85023,31274.0,12451.0,23674.0,1211.0,507.0,1051.0,58.0,3705.0,15535.0,15739.0,51483.0,34.8,7731.0,23472.0,36.0
3307,85008,to2cGMKdaw7ZHbXMzpfhlA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85008,56145.0,19676.0,30274.0,5360.0,2249.0,894.0,141.0,14909.0,29146.0,26999.0,34677.0,27.5,17187.0,38019.0,51.0
3308,85018,diw9UvW8mE24RGs-NXB_Tw,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065.0,16763.0,29523.0,1194.0,741.0,721.0,44.0,2739.0,17821.0,18244.0,56653.0,40.2,7651.0,28347.0,52.0
3309,85004,YbOhR475lR0xsNJjoAmMXQ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85004,4965.0,2195.0,3265.0,432.0,201.0,132.0,6.0,740.0,2646.0,2319.0,34595.0,30.8,538.0,3258.0,78.0
3310,85018,WTbT0t3BDM_3FYSh2aowgA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065.0,16763.0,29523.0,1194.0,741.0,721.0,44.0,2739.0,17821.0,18244.0,56653.0,40.2,7651.0,28347.0,52.0
3311,85027,Gow4sblC6N0K2F9cSTn51w,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140.0,15117.0,29276.0,1124.0,549.0,2271.0,90.0,2639.0,18850.0,18290.0,50427.0,32.8,8594.0,28479.0,26.0
3312,85016,NJ0RzuWd5xDqfJejYQZ65g,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
3313,85022,v1vcs-uSAQcjTFsHxS1dug,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395.0,20596.0,37995.0,1738.0,714.0,1446.0,54.0,3100.0,22366.0,24029.0,48600.0,38.2,9625.0,36653.0,42.0
3314,85023,_rA40C78qQgsFv8wFOQqgA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85023,31274.0,12451.0,23674.0,1211.0,507.0,1051.0,58.0,3705.0,15535.0,15739.0,51483.0,34.8,7731.0,23472.0,36.0
3315,85031,9WtEKbNGOU-wo2Gic1hUpA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85031,30493.0,7612.0,14552.0,1586.0,559.0,258.0,39.0,12343.0,15278.0,15215.0,23832.0,25.1,11373.0,19093.0,48.0
3316,85027,lF796nJ9sIcIFlpIWHvAlg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140.0,15117.0,29276.0,1124.0,549.0,2271.0,90.0,2639.0,18850.0,18290.0,50427.0,32.8,8594.0,28479.0,26.0
3317,85023,E1SXF31D-63sBzvCguc0LQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85023,31274.0,12451.0,23674.0,1211.0,507.0,1051.0,58.0,3705.0,15535.0,15739.0,51483.0,34.8,7731.0,23472.0,36.0
3318,85053,DuS8fop8yN6Fa_hIFZJVLw,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85053,28480.0,10854.0,22679.0,1214.0,481.0,617.0,46.0,2445.0,14379.0,14101.0,47387.0,35.0,6983.0,21355.0,46.0
3319,85042,xHb5_BHXg9ix6gYDZMY6cw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85042,40962.0,13247.0,19377.0,7076.0,1055.0,974.0,102.0,10711.0,20390.0,20572.0,46676.0,30.8,12063.0,28422.0,35.0
3320,85027,Yk8WiriuHOkAXufUqGZMyg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140.0,15117.0,29276.0,1124.0,549.0,2271.0,90.0,2639.0,18850.0,18290.0,50427.0,32.8,8594.0,28479.0,26.0
3321,85040,dgX1n9SuzAGuHEVCW5QoPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85040,29352.0,8666.0,10315.0,6054.0,732.0,439.0,153.0,10354.0,14881.0,14471.0,32133.0,27.5,10096.0,19186.0,44.0
3322,85023,KFRDQ7jDno1HcsxUFBuk3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85023,31274.0,12451.0,23674.0,1211.0,507.0,1051.0,58.0,3705.0,15535.0,15739.0,51483.0,34.8,7731.0,23472.0,36.0
3323,85028,IQVka-wzJmN3jw2W70aCzw,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85028,19157.0,8143.0,17627.0,242.0,124.0,402.0,16.0,338.0,9283.0,9874.0,90381.0,46.9,3643.0,15458.0,35.0
3324,85023,BzSUN-lL1SBsE0bKnk2ldg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85023,31274.0,12451.0,23674.0,1211.0,507.0,1051.0,58.0,3705.0,15535.0,15739.0,51483.0,34.8,7731.0,23472.0,36.0
3325,85027,cezXueCCEUYphNJ_jl9PhQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140.0,15117.0,29276.0,1124.0,549.0,2271.0,90.0,2639.0,18850.0,18290.0,50427.0,32.8,8594.0,28479.0,26.0
3326,85053,QcV8KIPKbGRnWQPql55bKQ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85053,28480.0,10854.0,22679.0,1214.0,481.0,617.0,46.0,2445.0,14379.0,14101.0,47387.0,35.0,6983.0,21355.0,46.0
3327,85016,OvG9pbudLhmLkjrttGvhAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
3328,85018,mj_E2SThbggt-FyUaE1DQg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065.0,16763.0,29523.0,1194.0,741.0,721.0,44.0,2739.0,17821.0,18244.0,56653.0,40.2,7651.0,28347.0,52.0
3329,85013,OkqWYzkPYcBrsvjiCJQjWw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85013,19314.0,9168.0,14167.0,1348.0,768.0,607.0,37.0,1728.0,9859.0,9455.0,50182.0,38.9,3718.0,15358.0,62.0
3330,85013,9VKXdVbyHM5CyGmMffWKnQ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85013,19314.0,9168.0,14167.0,1348.0,768.0,607.0,37.0,1728.0,9859.0,9455.0,50182.0,38.9,3718.0,15358.0,62.0
3331,85006,XpzJ4BX0ZgGBxCua7hHy1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85006,25742.0,8565.0,13463.0,1305.0,751.0,266.0,35.0,8935.0,13315.0,12427.0,29903.0,29.3,8003.0,17095.0,64.0
3332,85016,1YBpnyR_VlJNjrUzNVXYDQ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
3333,85048,EHM1LwTW9Y_dO0UyRI2SZw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85048,33449.0,12613.0,27017.0,1548.0,356.0,2333.0,68.0,900.0,16411.0,17038.0,98382.0,39.1,8940.0,24475.0,43.1219512195122
3334,85023,NpUR0C_W-gbMcp0TL4lVKg,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85023,31274.0,12451.0,23674.0,1211.0,507.0,1051.0,58.0,3705.0,15535.0,15739.0,51483.0,34.8,7731.0,23472.0,36.0
3335,85016,XmxRXzCFkzQK23kkHgUgLA,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
3336,85006,k8gsrz7gunXPYlOvDfJNBg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85006,25742.0,8565.0,13463.0,1305.0,751.0,266.0,35.0,8935.0,13315.0,12427.0,29903.0,29.3,8003.0,17095.0,64.0
3337,85016,jZVqBJhpmBwUKsfAEnvjcQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
3338,85016,P2GBKrx7dJg3xeGtuU2K-A,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
3339,85032,oZcbn7ENit23xbCsyu9xbA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485.0,25991.0,51453.0,1821.0,846.0,1809.0,118.0,7502.0,32618.0,32867.0,48608.0,35.2,15539.0,49191.0,48.0
3340,85021,C2od1RCSQjTqxNyImReEBQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85021,37743.0,15001.0,24772.0,2617.0,1748.0,1408.0,70.0,5722.0,18978.0,18765.0,37595.0,33.1,9712.0,27481.0,51.0
3341,85003,6t98--hqg8suYkm_37re8w,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85003,9369.0,3900.0,5931.0,1024.0,252.0,114.0,22.0,1696.0,5844.0,3525.0,45615.0,31.7,1474.0,5987.0,73.0
3342,85015,tvlHgHfBsmmNFbnFE06sgA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85015,37644.0,13420.0,22310.0,3153.0,1893.0,1962.0,113.0,6497.0,19013.0,18631.0,30661.0,30.5,11365.0,26089.0,53.0
3343,85041,s6KtKeubYAa-sY9OC3i58Q,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85041,54947.0,15395.0,25122.0,7831.0,1333.0,1501.0,111.0,16570.0,27099.0,27848.0,47199.0,28.0,18853.0,36072.0,38.0
3344,85040,xnh9h25zHwaWj8b2Ur6IaA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85040,29352.0,8666.0,10315.0,6054.0,732.0,439.0,153.0,10354.0,14881.0,14471.0,32133.0,27.5,10096.0,19186.0,44.0
3345,85054,qwt9fL28iSpaWyF5pgNd8w,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85054,5384.0,2967.0,4636.0,173.0,34.0,293.0,5.0,104.0,2663.0,2721.0,76413.0,35.2,738.0,4633.0,14.0
3346,85040,SkdJFYlITwDsk5FYH-s7OA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85040,29352.0,8666.0,10315.0,6054.0,732.0,439.0,153.0,10354.0,14881.0,14471.0,32133.0,27.5,10096.0,19186.0,44.0
3347,85053,1r9lpt5r9l4uJxLLyt6QBw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85053,28480.0,10854.0,22679.0,1214.0,481.0,617.0,46.0,2445.0,14379.0,14101.0,47387.0,35.0,6983.0,21355.0,46.0
3348,85016,iGvnkEz2efD9q-Z7ZcasWQ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
3349,85015,JhqMKce3SOAptRoYHP3Tqw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85015,37644.0,13420.0,22310.0,3153.0,1893.0,1962.0,113.0,6497.0,19013.0,18631.0,30661.0,30.5,11365.0,26089.0,53.0
3350,85032,ueoRWPGrSoZizl1ngBghqg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485.0,25991.0,51453.0,1821.0,846.0,1809.0,118.0,7502.0,32618.0,32867.0,48608.0,35.2,15539.0,49191.0,48.0
3351,85018,IQ3wDfQYvE7B5Dsq7NArjQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065.0,16763.0,29523.0,1194.0,741.0,721.0,44.0,2739.0,17821.0,18244.0,56653.0,40.2,7651.0,28347.0,52.0
3352,85018,haOul3OT2DSGwZ04OTVyqg,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065.0,16763.0,29523.0,1194.0,741.0,721.0,44.0,2739.0,17821.0,18244.0,56653.0,40.2,7651.0,28347.0,52.0
3353,85016,sFg3G8-oMGeiHYsVqKN7PQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85016,33896.0,15969.0,24248.0,1625.0,1265.0,989.0,36.0,4491.0,16976.0,16920.0,51245.0,37.5,6915.0,26737.0,57.0
3354,85043,aXAp5q8b__mZu7w_ewjLFw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85043,30560.0,8240.0,14633.0,2844.0,648.0,672.0,35.0,10539.0,15068.0,15492.0,43895.0,25.7,11558.0,19001.0,21.0
3355,85018,evdJO0v9rvVixieNEnaeJg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85018,36065.0,16763.0,29523.0,1194.0,741.0,721.0,44.0,2739.0,17821.0,18244.0,56653.0,40.2,7651.0,28347.0,52.0
